citympg,cylinders,displacement,drive,highwaympg,make,model,class,year,transmissiontype,transmissionspeeds,co2emissions
18,4,2.5,Rear-Wheel Drive,24,GMC,Safari 2WD (cargo),Vans,1985,Automatic,4,444.35
19,4,2,Rear-Wheel Drive,22,Toyota,Cargo Van 2WD,Vans,1985,Automatic,4,444.35
18,4,2.5,Rear-Wheel Drive,24,Chevrolet,Astro 2WD (passenger),Vans,1985,Automatic,4,444.35
19,4,2.5,Rear-Wheel Drive,24,GMC,Safari 2WD (passenger),Vans,1985,Manual,4,423.1904762
16,4,1.9,Rear-Wheel Drive,18,Volkswagen,Vanagon 2WD,Vans,1985,Manual,4,522.7647059
19,4,2.5,Rear-Wheel Drive,22,Chevrolet,Astro 2WD (cargo),Vans,1985,Manual,4,444.35
19,4,2.5,Rear-Wheel Drive,22,GMC,Safari 2WD (cargo),Vans,1985,Manual,4,444.35
19,4,2.5,Rear-Wheel Drive,22,Chevrolet,Astro 2WD (passenger),Vans,1985,Manual,4,444.35
19,4,2.5,Rear-Wheel Drive,22,GMC,Safari 2WD (passenger),Vans,1985,Manual,4,444.35
15,4,1.9,Rear-Wheel Drive,18,Volkswagen,Vanagon 2WD,Vans,1985,Manual,4,555.4375
19,4,2.5,Rear-Wheel Drive,24,Chevrolet,Astro 2WD (cargo),Vans,1985,Manual,4,423.1904762
19,4,2.5,Rear-Wheel Drive,24,GMC,Safari 2WD (cargo),Vans,1985,Manual,4,423.1904762
19,4,2.5,Rear-Wheel Drive,24,Chevrolet,Astro 2WD (passenger),Vans,1985,Manual,4,423.1904762
19,4,2.5,Rear-Wheel Drive,26,GMC,Safari 2WD (passenger),Vans,1985,Manual,5,403.9545455
20,4,2,Rear-Wheel Drive,23,Toyota,Van 2WD,Vans,1985,Manual,5,423.1904762
19,4,2.5,Rear-Wheel Drive,26,Chevrolet,Astro 2WD (cargo),Vans,1985,Manual,5,403.9545455
19,4,2.5,Rear-Wheel Drive,26,GMC,Safari 2WD (cargo),Vans,1985,Manual,5,403.9545455
20,4,2,Rear-Wheel Drive,23,Toyota,Cargo Van 2WD,Vans,1985,Manual,5,423.1904762
19,4,2.5,Rear-Wheel Drive,26,Chevrolet,Astro 2WD (passenger),Vans,1985,Manual,5,403.9545455
12,6,4.9,Rear-Wheel Drive,15,Ford,E150 Club Wagon,Vans,1985,Automatic,3,683.6153846
14,6,4.3,Rear-Wheel Drive,16,GMC,G15/25 Rally 2WD,Vans,1985,Automatic,3,592.4666667
12,6,3.7,Rear-Wheel Drive,14,Dodge,B150/B250 Van 2WD,Vans,1985,Automatic,3,683.6153846
13,6,4.9,Rear-Wheel Drive,15,Ford,E150 Econoline 2WD,Vans,1985,Automatic,3,634.7857143
12,6,3.7,Rear-Wheel Drive,14,Dodge,B150/B250 Wagon 2WD,Vans,1985,Automatic,3,683.6153846
15,6,4.3,Rear-Wheel Drive,17,Chevrolet,G10/20 Van 2WD,Vans,1985,Automatic,3,555.4375
15,6,3.7,Rear-Wheel Drive,17,Dodge,B150/B250 Van 2WD,Vans,1985,Automatic,3,592.4666667
14,6,4.9,Rear-Wheel Drive,15,Ford,E150 Econoline 2WD,Vans,1985,Automatic,3,634.7857143
13,6,4.9,Rear-Wheel Drive,15,Ford,E250 Econoline 2WD,Vans,1985,Automatic,3,634.7857143
15,6,4.3,Rear-Wheel Drive,17,GMC,Vandura G15/25 2WD,Vans,1985,Automatic,3,555.4375
14,6,4.3,Rear-Wheel Drive,16,Chevrolet,G10/20 Sport Van 2WD,Vans,1985,Automatic,3,592.4666667
14,6,3.7,Rear-Wheel Drive,17,Dodge,B150/B250 Wagon 2WD,Vans,1985,Automatic,3,592.4666667
13,6,4.9,Rear-Wheel Drive,17,Ford,E150 Club Wagon,Vans,1985,Automatic,4,634.7857143
15,6,4.3,Rear-Wheel Drive,17,GMC,G15/25 Rally 2WD,Vans,1985,Automatic,4,555.4375
15,6,4.3,Rear-Wheel Drive,20,GMC,Safari 2WD (passenger),Vans,1985,Automatic,4,522.7647059
15,6,4.3,Rear-Wheel Drive,20,Chevrolet,Astro 2WD (cargo),Vans,1985,Automatic,4,522.7647059
14,6,4.3,Rear-Wheel Drive,17,Chevrolet,G10/20 Van 2WD,Vans,1985,Automatic,4,592.4666667
14,6,4.9,Rear-Wheel Drive,18,Ford,E150 Econoline 2WD,Vans,1985,Automatic,4,555.4375
12,6,4.9,Rear-Wheel Drive,15,Ford,E250 Econoline 2WD,Vans,1985,Automatic,4,683.6153846
14,6,4.3,Rear-Wheel Drive,17,GMC,G15/25 Vandura 2WD,Vans,1985,Automatic,4,592.4666667
15,6,4.3,Rear-Wheel Drive,20,GMC,Safari 2WD (cargo),Vans,1985,Automatic,4,522.7647059
15,6,4.3,Rear-Wheel Drive,18,Chevrolet,Astro 2WD (passenger),Vans,1985,Automatic,4,555.4375
14,6,4.3,Rear-Wheel Drive,16,Chevrolet,G10/20 Sport Van 2WD,Vans,1985,Automatic,4,592.4666667
12,6,4.9,Rear-Wheel Drive,16,Ford,E150 Club Wagon,Vans,1985,Automatic,4,683.6153846
14,6,4.3,Rear-Wheel Drive,16,GMC,G15/25 Rally 2WD,Vans,1985,Automatic,4,592.4666667
15,6,4.3,Rear-Wheel Drive,18,GMC,Safari 2WD (passenger),Vans,1985,Automatic,4,555.4375
16,6,4.3,Rear-Wheel Drive,22,Chevrolet,Astro 2WD (cargo),Vans,1985,Automatic,4,493.7222222
15,6,4.3,Rear-Wheel Drive,19,Chevrolet,G10/20 Van 2WD,Vans,1985,Automatic,4,522.7647059
15,6,4.3,Rear-Wheel Drive,17,Chevrolet,G30 Van 2WD,Vans,1985,Automatic,4,555.4375
14,6,4.9,Rear-Wheel Drive,19,Ford,E150 Econoline 2WD,Vans,1985,Automatic,4,555.4375
12,6,4.9,Rear-Wheel Drive,15,Ford,E250 Econoline 2WD,Vans,1985,Automatic,4,683.6153846
15,6,4.3,Rear-Wheel Drive,19,GMC,Vandura G15/25 2WD,Vans,1985,Automatic,4,522.7647059
15,6,4.3,Rear-Wheel Drive,17,GMC,Vandura G35 2WD,Vans,1985,Automatic,4,555.4375
16,6,4.3,Rear-Wheel Drive,22,GMC,Safari 2WD (cargo),Vans,1985,Automatic,4,493.7222222
15,6,4.3,Rear-Wheel Drive,20,Chevrolet,Astro 2WD (passenger),Vans,1985,Automatic,4,522.7647059
15,6,4.3,Rear-Wheel Drive,17,Chevrolet,G10/20 Sport Van 2WD,Vans,1985,Automatic,4,555.4375
